country_1,country_2,country_3,country_4,collaboration_emissions,technology_name,technology_cost
ID,KH,,,129.54505126623087,Electric High Temp. Heating [KH],0.1252634109340366
ID,KH,,,129.54505126623087,Electricity to Ammonia [KH],2.1963336220467938e-07
ID,KH,,,129.54505126623087,Ammonia storage [KH],3.6648462021229643e-07
ID,KH,,,129.54505126623087,Ammonia to electricity [KH],4.368347864999719e-07
ID,KH,,,129.54505126623087,Ammonia High Temp. Heating [KH],1.8427268525295032e-08
ID,KH,,,129.54505126623087,Fossil High Temp. Heating [KH],0.7253537394616807
ID,KH,,,129.54505126623087,Electricity Demand [KH],0.0
ID,KH,,,129.54505126623087,High Temp. Heating Demand [KH],0.0
ID,KH,,,129.54505126623087,Rooftop PV [ID],2.0657653150293798e-11
ID,KH,,,129.54505126623087,Openfield PV [ID],4.149593831694238
ID,KH,,,129.54505126623087,Onshore wind [ID],5.874689640568017
ID,KH,,,129.54505126623087,Offshore wind [ID],14.902138669005437
ID,KH,,,129.54505126623087,Fossil fuel powerplant [ID],4.978248545103386
ID,KH,,,129.54505126623087,Battery storage [ID],0.4379210577916789
ID,KH,,,129.54505126623087,Electric High Temp. Heating [ID],1.2972166504495195
ID,KH,,,129.54505126623087,Electricity to Ammonia [ID],1.6240261051465546e-07
ID,KH,,,129.54505126623087,Ammonia storage [ID],4.0048935613997225e-07
ID,KH,,,129.54505126623087,Ammonia to electricity [ID],4.7740107116005e-07
ID,KH,,,129.54505126623087,Ammonia High Temp. Heating [ID],2.297469393080567e-08
ID,KH,,,129.54505126623087,Fossil High Temp. Heating [ID],9.248365272375365
ID,KH,,,129.54505126623087,Electricity Demand [ID],0.0
ID,KH,,,129.54505126623087,High Temp. Heating Demand [ID],0.0
ID,KH,,,129.54505126623087,Ammonia Transport [KH-ID],3.8620492269102864e-09
ID,KH,,,129.54505126623087,HVDC Cables  [KH-ID],0.2942353314746241
ID,KH,,,155.45406149791333,Rooftop PV [KH],6.654746666350701e-11
ID,KH,,,155.45406149791333,Openfield PV [KH],0.1147648939079181
ID,KH,,,155.45406149791333,Onshore wind [KH],1.073032990616105
ID,KH,,,155.45406149791333,Offshore wind [KH],1.3030587442422247e-10
ID,KH,,,155.45406149791333,Fossil fuel powerplant [KH],1.3937624298531096e-07
ID,KH,,,155.45406149791333,Battery storage [KH],8.489932872758451e-07
ID,KH,,,155.45406149791333,Electric High Temp. Heating [KH],0.124086433321855
ID,KH,,,155.45406149791333,Electricity to Ammonia [KH],1.632471263474749e-07
ID,KH,,,155.45406149791333,Ammonia storage [KH],1.1424018676172818e-07
ID,KH,,,155.45406149791333,Ammonia to electricity [KH],1.1411840297713197e-07
ID,KH,,,155.45406149791333,Ammonia High Temp. Heating [KH],2.7338883791577684e-08
ID,KH,,,155.45406149791333,Fossil High Temp. Heating [KH],0.8137700086143801
ID,KH,,,155.45406149791333,Electricity Demand [KH],0.0
ID,KH,,,155.45406149791333,High Temp. Heating Demand [KH],0.0
ID,KH,,,155.45406149791333,Rooftop PV [ID],6.608596060588507e-11
ID,KH,,,155.45406149791333,Openfield PV [ID],4.31561561653003
ID,KH,,,155.45406149791333,Onshore wind [ID],2.7176299767970664
ID,KH,,,155.45406149791333,Offshore wind [ID],15.274565211870172
ID,KH,,,155.45406149791333,Fossil fuel powerplant [ID],6.199180837470696
ID,KH,,,155.45406149791333,Battery storage [ID],0.1267636590976414
ID,KH,,,155.45406149791333,Electric High Temp. Heating [ID],1.2957291733622476
ID,KH,,,155.45406149791333,Electricity to Ammonia [ID],2.200935442430159e-07
ID,KH,,,155.45406149791333,Ammonia storage [ID],3.301978114916783e-07
ID,KH,,,155.45406149791333,Ammonia to electricity [ID],3.9294816536473905e-07
ID,KH,,,155.45406149791333,Ammonia High Temp. Heating [ID],4.1838710954790264e-08
ID,KH,,,155.45406149791333,Fossil High Temp. Heating [ID],10.17580177627108
ID,KH,,,155.45406149791333,Electricity Demand [ID],0.0
ID,KH,,,155.45406149791333,High Temp. Heating Demand [ID],0.0
ID,KH,,,155.45406149791333,Ammonia Transport [KH-ID],1.2828709415318243e-09
ID,KH,,,155.45406149791333,HVDC Cables  [KH-ID],0.3218670178177245
ID,KH,,,181.36307175780877,Rooftop PV [KH],6.438554378714515e-11
ID,KH,,,181.36307175780877,Openfield PV [KH],0.149170963622878
ID,KH,,,181.36307175780877,Onshore wind [KH],0.8845232742873373
ID,KH,,,181.36307175780877,Offshore wind [KH],1.3282177999837012e-10
ID,KH,,,181.36307175780877,Fossil fuel powerplant [KH],9.59861810904819e-08
ID,KH,,,181.36307175780877,Battery storage [KH],2.9315883067806364e-07
ID,KH,,,181.36307175780877,Electric High Temp. Heating [KH],0.1199689249997815
ID,KH,,,181.36307175780877,Electricity to Ammonia [KH],1.1251347664418709e-07
ID,KH,,,181.36307175780877,Ammonia storage [KH],7.414864462387165e-08
ID,KH,,,181.36307175780877,Ammonia to electricity [KH],4.158247631791746e-09
ID,KH,,,181.36307175780877,Ammonia High Temp. Heating [KH],2.363629000426583e-09
ID,KH,,,181.36307175780877,Fossil High Temp. Heating [KH],0.9371682048173632
ID,KH,,,181.36307175780877,Electricity Demand [KH],0.0
ID,KH,,,181.36307175780877,High Temp. Heating Demand [KH],0.0
ID,KH,,,181.36307175780877,Rooftop PV [ID],6.42246190522253e-11
ID,KH,,,181.36307175780877,Openfield PV [ID],3.728800377910098
ID,KH,,,181.36307175780877,Onshore wind [ID],4.8426055413364535e-09
ID,KH,,,181.36307175780877,Offshore wind [ID],16.30634994469075
ID,KH,,,181.36307175780877,Fossil fuel powerplant [ID],7.17488812218751
ID,KH,,,181.36307175780877,Battery storage [ID],0.1601508093249279
ID,KH,,,181.36307175780877,Electric High Temp. Heating [ID],1.272788049344729
ID,KH,,,181.36307175780877,Electricity to Ammonia [ID],1.6349344264268965e-07
ID,KH,,,181.36307175780877,Ammonia storage [ID],9.422210548154192e-07
ID,KH,,,181.36307175780877,Ammonia to electricity [ID],1.496891334822333e-06
ID,KH,,,181.36307175780877,Ammonia High Temp. Heating [ID],1.8554150080929366e-09
ID,KH,,,181.36307175780877,Fossil High Temp. Heating [ID],11.126761234130754
ID,KH,,,181.36307175780877,Electricity Demand [ID],0.0
ID,KH,,,181.36307175780877,High Temp. Heating Demand [ID],0.0
ID,KH,,,181.36307175780877,Ammonia Transport [KH-ID],6.22147960787974e-10
ID,KH,,,181.36307175780877,HVDC Cables  [KH-ID],0.3044020635437844
ID,KH,,,201.1351930849968,Rooftop PV [KH],2.0645994353963294e-11
ID,KH,,,201.1351930849968,Openfield PV [KH],0.1621742037720822
ID,KH,,,201.1351930849968,Onshore wind [KH],0.7508130374669514
ID,KH,,,201.1351930849968,Offshore wind [KH],4.588279580432478e-11
ID,KH,,,201.1351930849968,Fossil fuel powerplant [KH],3.5074323722256094e-08
ID,KH,,,201.1351930849968,Battery storage [KH],8.771433906846747e-08
ID,KH,,,201.1351930849968,Electric High Temp. Heating [KH],0.1164399683169667
ID,KH,,,201.1351930849968,Electricity to Ammonia [KH],3.747719544601741e-08
ID,KH,,,201.1351930849968,Ammonia storage [KH],2.6207179585173746e-08
ID,KH,,,201.1351930849968,Ammonia to electricity [KH],1.1863207132597399e-09
ID,KH,,,201.1351930849968,Ammonia High Temp. Heating [KH],6.04249541739738e-10
ID,KH,,,201.1351930849968,Fossil High Temp. Heating [KH],1.004727732386122
ID,KH,,,201.1351930849968,Electricity Demand [KH],0.0
ID,KH,,,201.1351930849968,High Temp. Heating Demand [KH],0.0
ID,KH,,,201.1351930849968,Rooftop PV [ID],2.0575357953031464e-11
ID,KH,,,201.1351930849968,Openfield PV [ID],3.0613787801311427
ID,KH,,,201.1351930849968,Onshore wind [ID],6.802924407437473e-10
ID,KH,,,201.1351930849968,Offshore wind [ID],15.849126394906476
ID,KH,,,201.1351930849968,Fossil fuel powerplant [ID],7.817249230087364
ID,KH,,,201.1351930849968,Battery storage [ID],0.0285680289570614
ID,KH,,,201.1351930849968,Electric High Temp. Heating [ID],1.2472007330917163
ID,KH,,,201.1351930849968,Electricity to Ammonia [ID],0.0027687967649813
ID,KH,,,201.1351930849968,Ammonia storage [ID],0.0361737912324091
ID,KH,,,201.1351930849968,Ammonia to electricity [ID],0.057514832072846
ID,KH,,,201.1351930849968,Ammonia High Temp. Heating [ID],3.497835838334274e-10
ID,KH,,,201.1351930849968,Fossil High Temp. Heating [ID],11.784601232229882
ID,KH,,,201.1351930849968,Electricity Demand [ID],0.0
ID,KH,,,201.1351930849968,High Temp. Heating Demand [ID],0.0
ID,KH,,,201.1351930849968,Ammonia Transport [KH-ID],2.913457360188587e-10
ID,KH,,,201.1351930849968,HVDC Cables  [KH-ID],0.2030409759139931
PE,CL,,,5.936379505342971,Rooftop PV [PE],7.885372374037404e-07
PE,CL,,,5.936379505342971,Openfield PV [PE],0.2022957806480136
PE,CL,,,5.936379505342971,Onshore wind [PE],0.62569623872487
PE,CL,,,5.936379505342971,Offshore wind [PE],2.744207222137308e-05
PE,CL,,,5.936379505342971,Fossil fuel powerplant [PE],0.2834543349942195
PE,CL,,,5.936379505342971,Battery storage [PE],0.1447641700578503
PE,CL,,,5.936379505342971,Electric High Temp. Heating [PE],0.0617915194235958
PE,CL,,,5.936379505342971,Electricity to Ammonia [PE],6.751832548661132e-05
PE,CL,,,5.936379505342971,Ammonia storage [PE],0.003620738076001
PE,CL,,,5.936379505342971,Ammonia to electricity [PE],0.009395459846315
PE,CL,,,5.936379505342971,Ammonia High Temp. Heating [PE],0.0001661042329006
PE,CL,,,5.936379505342971,Fossil High Temp. Heating [PE],0.4764239039224217
PE,CL,,,5.936379505342971,Electricity Demand [PE],0.0
PE,CL,,,5.936379505342971,High Temp. Heating Demand [PE],0.0
PE,CL,,,5.936379505342971,Rooftop PV [CL],2.1298363056899135e-05
PE,CL,,,5.936379505342971,Openfield PV [CL],1.346134738531833e-05
PE,CL,,,5.936379505342971,Onshore wind [CL],2.29391158748157
PE,CL,,,5.936379505342971,Offshore wind [CL],1.4794444372792164e-05
PE,CL,,,5.936379505342971,Fossil fuel powerplant [CL],0.0001104947931373
PE,CL,,,5.936379505342971,Battery storage [CL],0.0001802717701894
PE,CL,,,5.936379505342971,Electric High Temp. Heating [CL],0.1504556136502743
PE,CL,,,5.936379505342971,Electricity to Ammonia [CL],0.0030791810962442
PE,CL,,,5.936379505342971,Ammonia storage [CL],0.0038629760492209
PE,CL,,,5.936379505342971,Ammonia to electricity [CL],0.0092585063962428
PE,CL,,,5.936379505342971,Ammonia High Temp. Heating [CL],0.0004174550520857
PE,CL,,,5.936379505342971,Fossil High Temp. Heating [CL],0.2229793022637382
PE,CL,,,5.936379505342971,Electricity Demand [CL],0.0
PE,CL,,,5.936379505342971,High Temp. Heating Demand [CL],0.0
PE,CL,,,5.936379505342971,Ammonia Transport [PE-CL],6.004355548886036e-05
PE,CL,,,5.936379505342971,HVDC Cables  [PE-CL],1.3389407782747706
PE,CL,,,2.6820512246476227,Rooftop PV [PE],1.3550193184530318e-07
PE,CL,,,2.6820512246476227,Openfield PV [PE],0.1637877551762701
PE,CL,,,2.6820512246476227,Onshore wind [PE],0.5987482576082634
PE,CL,,,2.6820512246476227,Offshore wind [PE],0.0
PE,CL,,,2.6820512246476227,Fossil fuel powerplant [PE],0.0612956765809714
PE,CL,,,2.6820512246476227,Battery storage [PE],0.1899715852265067
PE,CL,,,2.6820512246476227,Electric High Temp. Heating [PE],0.0628203567030701
PE,CL,,,2.6820512246476227,Electricity to Ammonia [PE],0.0029551847589579
PE,CL,,,2.6820512246476227,Ammonia storage [PE],0.0112215874749512
PE,CL,,,2.6820512246476227,Ammonia to electricity [PE],0.0268029312886322
PE,CL,,,2.6820512246476227,Ammonia High Temp. Heating [PE],0.0003343898779808
PE,CL,,,2.6820512246476227,Fossil High Temp. Heating [PE],0.2384339375941352
PE,CL,,,2.6820512246476227,Electricity Demand [PE],0.0
PE,CL,,,2.6820512246476227,High Temp. Heating Demand [PE],0.0
PE,CL,,,2.6820512246476227,Rooftop PV [CL],2.227887265766407e-06
PE,CL,,,2.6820512246476227,Openfield PV [CL],1.1788826696145112e-06
PE,CL,,,2.6820512246476227,Onshore wind [CL],2.57603761670456
PE,CL,,,2.6820512246476227,Offshore wind [CL],6.887585182966744e-06
PE,CL,,,2.6820512246476227,Fossil fuel powerplant [CL],8.799444657680117e-06
PE,CL,,,2.6820512246476227,Battery storage [CL],5.926455644753516e-05
PE,CL,,,2.6820512246476227,Electric High Temp. Heating [CL],0.1491973127861919
PE,CL,,,2.6820512246476227,Electricity to Ammonia [CL],0.0091177583459482
PE,CL,,,2.6820512246476227,Ammonia storage [CL],0.0111581654204595
PE,CL,,,2.6820512246476227,Ammonia to electricity [CL],0.0267682369966803
PE,CL,,,2.6820512246476227,Ammonia High Temp. Heating [CL],0.0009918032134046
PE,CL,,,2.6820512246476227,Fossil High Temp. Heating [CL],0.1631167553402258
PE,CL,,,2.6820512246476227,Electricity Demand [CL],0.0
PE,CL,,,2.6820512246476227,High Temp. Heating Demand [CL],0.0
PE,CL,,,2.6820512246476227,Ammonia Transport [PE-CL],0.0001490279252352
PE,CL,,,2.6820512246476227,HVDC Cables  [PE-CL],1.595551858475942
PE,CL,,,5.931724321078701,Rooftop PV [PE],9.562223308009876e-07
PE,CL,,,5.931724321078701,Openfield PV [PE],0.2023672677788498
PE,CL,,,5.931724321078701,Onshore wind [PE],0.6249885389843207
PE,CL,,,5.931724321078701,Offshore wind [PE],1.824196408657142e-05
PE,CL,,,5.931724321078701,Fossil fuel powerplant [PE],0.2801085436397574
PE,CL,,,5.931724321078701,Battery storage [PE],0.1456469708766317
PE,CL,,,5.931724321078701,Electric High Temp. Heating [PE],0.0617925894943161
PE,CL,,,5.931724321078701,Electricity to Ammonia [PE],5.905932316989377e-05
PE,CL,,,5.931724321078701,Ammonia storage [PE],0.0038789859961952
PE,CL,,,5.931724321078701,Ammonia to electricity [PE],0.0101653354346959
PE,CL,,,5.931724321078701,Ammonia High Temp. Heating [PE],0.0001743956284199
PE,CL,,,5.931724321078701,Fossil High Temp. Heating [PE],0.4760639655601119
PE,CL,,,5.931724321078701,Electricity Demand [PE],0.0
PE,CL,,,5.931724321078701,High Temp. Heating Demand [PE],0.0
PE,CL,,,5.931724321078701,Rooftop PV [CL],2.4776073104401355e-05
PE,CL,,,5.931724321078701,Openfield PV [CL],1.5721270022679608e-05
PE,CL,,,5.931724321078701,Onshore wind [CL],2.2940978428391485
PE,CL,,,5.931724321078701,Offshore wind [CL],1.4669612122821426e-05
PE,CL,,,5.931724321078701,Fossil fuel powerplant [CL],0.000127008201797
PE,CL,,,5.931724321078701,Battery storage [CL],0.0001164566277191
PE,CL,,,5.931724321078701,Electric High Temp. Heating [CL],0.1504509600556708
PE,CL,,,5.931724321078701,Electricity to Ammonia [CL],0.0031693411130027
PE,CL,,,5.931724321078701,Ammonia storage [CL],0.0041354636175213
PE,CL,,,5.931724321078701,Ammonia to electricity [CL],0.0100520456519398
PE,CL,,,5.931724321078701,Ammonia High Temp. Heating [CL],0.000420886990115
PE,CL,,,5.931724321078701,Fossil High Temp. Heating [CL],0.2236750684313381
PE,CL,,,5.931724321078701,Electricity Demand [CL],0.0
PE,CL,,,5.931724321078701,High Temp. Heating Demand [CL],0.0
PE,CL,,,5.931724321078701,Ammonia Transport [PE-CL],6.570409611208668e-05
PE,CL,,,5.931724321078701,HVDC Cables  [PE-CL],1.3395392575250091
PE,CL,,,0.0002670566477169,Rooftop PV [PE],0.0
PE,CL,,,0.0002670566477169,Openfield PV [PE],0.1546183036413556
PE,CL,,,0.0002670566477169,Onshore wind [PE],1.2346205502067833
PE,CL,,,0.0002670566477169,Offshore wind [PE],0.0
PE,CL,,,0.0002670566477169,Fossil fuel powerplant [PE],0.0001208989825536
PE,CL,,,0.0002670566477169,Battery storage [PE],0.1982963238227542
PE,CL,,,0.0002670566477169,Electric High Temp. Heating [PE],0.0628368413179483
PE,CL,,,0.0002670566477169,Electricity to Ammonia [PE],0.0488684085602349
PE,CL,,,0.0002670566477169,Ammonia storage [PE],0.2013362908795826
PE,CL,,,0.0002670566477169,Ammonia to electricity [PE],0.0096349628162962
PE,CL,,,0.0002670566477169,Ammonia High Temp. Heating [PE],0.0115120272046486
PE,CL,,,0.0002670566477169,Fossil High Temp. Heating [PE],2.9212544929201156e-05
PE,CL,,,0.0002670566477169,Electricity Demand [PE],0.0
PE,CL,,,0.0002670566477169,High Temp. Heating Demand [PE],0.0
PE,CL,,,0.0002670566477169,Rooftop PV [CL],2.0545464888073083e-05
PE,CL,,,0.0002670566477169,Openfield PV [CL],0.0
PE,CL,,,0.0002670566477169,Onshore wind [CL],2.7057314495135225
PE,CL,,,0.0002670566477169,Offshore wind [CL],2.9591247992390974e-05
PE,CL,,,0.0002670566477169,Fossil fuel powerplant [CL],0.0001066649977928
PE,CL,,,0.0002670566477169,Battery storage [CL],0.0001908619889856
PE,CL,,,0.0002670566477169,Electric High Temp. Heating [CL],0.1492409223062828
PE,CL,,,0.0002670566477169,Electricity to Ammonia [CL],0.055097855201392
PE,CL,,,0.0002670566477169,Ammonia storage [CL],0.1533225142720425
PE,CL,,,0.0002670566477169,Ammonia to electricity [CL],0.0004500109507099
PE,CL,,,0.0002670566477169,Ammonia High Temp. Heating [CL],0.0122523234178997
PE,CL,,,0.0002670566477169,Fossil High Temp. Heating [CL],8.22203866903787e-06
PE,CL,,,0.0002670566477169,Electricity Demand [CL],0.0
PE,CL,,,0.0002670566477169,High Temp. Heating Demand [CL],0.0
PE,CL,,,0.0002670566477169,Ammonia Transport [PE-CL],0.0019143447543711
PE,CL,,,0.0002670566477169,HVDC Cables  [PE-CL],1.3581481790805945
PE,CL,,,5.962617126282678,Rooftop PV [PE],6.801760261503927e-08
PE,CL,,,5.962617126282678,Openfield PV [PE],0.2023723364574559
PE,CL,,,5.962617126282678,Onshore wind [PE],0.6260019140081962
PE,CL,,,5.962617126282678,Offshore wind [PE],1.50266075892033e-06
PE,CL,,,5.962617126282678,Fossil fuel powerplant [PE],0.2958629525900736
PE,CL,,,5.962617126282678,Battery storage [PE],0.1422565430449484
PE,CL,,,5.962617126282678,Electric High Temp. Heating [PE],0.0617698896274755
PE,CL,,,5.962617126282678,Electricity to Ammonia [PE],4.6313384553885775e-06
PE,CL,,,5.962617126282678,Ammonia storage [PE],0.0022294817796198
PE,CL,,,5.962617126282678,Ammonia to electricity [PE],0.0072355203392578
PE,CL,,,5.962617126282678,Ammonia High Temp. Heating [PE],8.496537124448666e-05
PE,CL,,,5.962617126282678,Fossil High Temp. Heating [PE],0.478717492293302
PE,CL,,,5.962617126282678,Electricity Demand [PE],0.0
PE,CL,,,5.962617126282678,High Temp. Heating Demand [PE],0.0
PE,CL,,,5.962617126282678,Rooftop PV [CL],1.1064480218858026e-06
PE,CL,,,5.962617126282678,Openfield PV [CL],6.955137914933877e-07
PE,CL,,,5.962617126282678,Onshore wind [CL],2.2926107970529777
PE,CL,,,5.962617126282678,Offshore wind [CL],0.0
PE,CL,,,5.962617126282678,Fossil fuel powerplant [CL],7.90694978979999e-06
PE,CL,,,5.962617126282678,Battery storage [CL],6.708856585805233e-06
PE,CL,,,5.962617126282678,Electric High Temp. Heating [CL],0.1504518824892132
PE,CL,,,5.962617126282678,Electricity to Ammonia [CL],0.0024084848591533
PE,CL,,,5.962617126282678,Ammonia storage [CL],0.002938231329022
PE,CL,,,5.962617126282678,Ammonia to electricity [CL],0.0061417962781526
PE,CL,,,5.962617126282678,Ammonia High Temp. Heating [CL],0.000298269114873
PE,CL,,,5.962617126282678,Fossil High Temp. Heating [CL],0.2211407419891942
PE,CL,,,5.962617126282678,Electricity Demand [CL],0.0
PE,CL,,,5.962617126282678,High Temp. Heating Demand [CL],0.0
PE,CL,,,5.962617126282678,Ammonia Transport [PE-CL],3.83755461606573e-05
PE,CL,,,5.962617126282678,HVDC Cables  [PE-CL],1.3378656677076737
PE,CL,,,5.979868415821705,Rooftop PV [PE],4.332529848059276e-07
PE,CL,,,5.979868415821705,Openfield PV [PE],0.2042544880194776
PE,CL,,,5.979868415821705,Onshore wind [PE],0.6258846421747166
PE,CL,,,5.979868415821705,Offshore wind [PE],1.1031192891930855e-05
PE,CL,,,5.979868415821705,Fossil fuel powerplant [PE],0.2885934308012908
PE,CL,,,5.979868415821705,Battery storage [PE],0.1461553103107513
PE,CL,,,5.979868415821705,Electric High Temp. Heating [PE],0.0617663957599734
PE,CL,,,5.979868415821705,Electricity to Ammonia [PE],3.593923284488558e-05
PE,CL,,,5.979868415821705,Ammonia storage [PE],0.0030565340346524
PE,CL,,,5.979868415821705,Ammonia to electricity [PE],0.0087941392753395
PE,CL,,,5.979868415821705,Ammonia High Temp. Heating [PE],8.32389639625993e-05
PE,CL,,,5.979868415821705,Fossil High Temp. Heating [PE],0.4800481409811742
PE,CL,,,5.979868415821705,Electricity Demand [PE],0.0
PE,CL,,,5.979868415821705,High Temp. Heating Demand [PE],0.0
PE,CL,,,5.979868415821705,Rooftop PV [CL],0.0
PE,CL,,,5.979868415821705,Openfield PV [CL],0.0
PE,CL,,,5.979868415821705,Onshore wind [CL],2.289318962374882
PE,CL,,,5.979868415821705,Offshore wind [CL],0.0
PE,CL,,,5.979868415821705,Fossil fuel powerplant [CL],6.512523183619759e-05
PE,CL,,,5.979868415821705,Battery storage [CL],6.035393923048951e-05
PE,CL,,,5.979868415821705,Electric High Temp. Heating [CL],0.1504620398499325
PE,CL,,,5.979868415821705,Electricity to Ammonia [CL],0.0027056220894315
PE,CL,,,5.979868415821705,Ammonia storage [CL],0.0034727051918854
PE,CL,,,5.979868415821705,Ammonia to electricity [CL],0.0080011125865867
PE,CL,,,5.979868415821705,Ammonia High Temp. Heating [CL],0.0004130758439709
PE,CL,,,5.979868415821705,Fossil High Temp. Heating [CL],0.2231624161250755
PE,CL,,,5.979868415821705,Electricity Demand [CL],0.0
PE,CL,,,5.979868415821705,High Temp. Heating Demand [CL],0.0
PE,CL,,,5.979868415821705,Ammonia Transport [PE-CL],5.031546229130353e-05
PE,CL,,,5.979868415821705,HVDC Cables  [PE-CL],1.3351420642602017
PE,CL,,,1.3416893716823597,Rooftop PV [PE],7.249303290979456e-06
PE,CL,,,1.3416893716823597,Openfield PV [PE],0.144646765877439
PE,CL,,,1.3416893716823597,Onshore wind [PE],0.5080611628690092
PE,CL,,,1.3416893716823597,Offshore wind [PE],0.0
PE,CL,,,1.3416893716823597,Fossil fuel powerplant [PE],0.000219126279094
PE,CL,,,1.3416893716823597,Battery storage [PE],0.202235412738291
PE,CL,,,1.3416893716823597,Electric High Temp. Heating [PE],0.0628383178308966
PE,CL,,,1.3416893716823597,Electricity to Ammonia [PE],0.0136132069609632
PE,CL,,,1.3416893716823597,Ammonia storage [PE],0.0159811963836867
PE,CL,,,1.3416893716823597,Ammonia to electricity [PE],0.0248269083588054
PE,CL,,,1.3416893716823597,Ammonia High Temp. Heating [PE],0.0014066390762636
PE,CL,,,1.3416893716823597,Fossil High Temp. Heating [PE],0.1289269759952643
PE,CL,,,1.3416893716823597,Electricity Demand [PE],0.0
PE,CL,,,1.3416893716823597,High Temp. Heating Demand [PE],0.0
PE,CL,,,1.3416893716823597,Rooftop PV [CL],9.958308762234856e-05
PE,CL,,,1.3416893716823597,Openfield PV [CL],5.459620751075998e-05
PE,CL,,,1.3416893716823597,Onshore wind [CL],2.8189588218154236
PE,CL,,,1.3416893716823597,Offshore wind [CL],0.0002287975382688
PE,CL,,,1.3416893716823597,Fossil fuel powerplant [CL],0.0001831917436318
PE,CL,,,1.3416893716823597,Battery storage [CL],0.0007209592863073
PE,CL,,,1.3416893716823597,Electric High Temp. Heating [CL],0.1493180236298001
PE,CL,,,1.3416893716823597,Electricity to Ammonia [CL],0.0034824266432818
PE,CL,,,1.3416893716823597,Ammonia storage [CL],0.0035138221094688
PE,CL,,,1.3416893716823597,Ammonia to electricity [CL],0.0031829068190857
PE,CL,,,1.3416893716823597,Ammonia High Temp. Heating [CL],0.0006042290681688
PE,CL,,,1.3416893716823597,Fossil High Temp. Heating [CL],0.1334180459205424
PE,CL,,,1.3416893716823597,Electricity Demand [CL],0.0
PE,CL,,,1.3416893716823597,High Temp. Heating Demand [CL],0.0
PE,CL,,,1.3416893716823597,Ammonia Transport [PE-CL],2.8754948640210052e-05
PE,CL,,,1.3416893716823597,HVDC Cables  [PE-CL],1.7765611996793915
PE,CL,,,6.008252356821858,Rooftop PV [PE],2.8555226493877394e-06
PE,CL,,,6.008252356821858,Openfield PV [PE],0.2114294756816958
PE,CL,,,6.008252356821858,Onshore wind [PE],0.6157088390783492
PE,CL,,,6.008252356821858,Offshore wind [PE],0.0
PE,CL,,,6.008252356821858,Fossil fuel powerplant [PE],0.2112883598667262
PE,CL,,,6.008252356821858,Battery storage [PE],0.1429678530624858
PE,CL,,,6.008252356821858,Electric High Temp. Heating [PE],0.0617122128096921
PE,CL,,,6.008252356821858,Electricity to Ammonia [PE],0.0002528612616266
PE,CL,,,6.008252356821858,Ammonia storage [PE],0.0102710667187963
PE,CL,,,6.008252356821858,Ammonia to electricity [PE],0.0294617980826309
PE,CL,,,6.008252356821858,Ammonia High Temp. Heating [PE],0.0002261382958136
PE,CL,,,6.008252356821858,Fossil High Temp. Heating [PE],0.4834953861332934
PE,CL,,,6.008252356821858,Electricity Demand [PE],0.0
PE,CL,,,6.008252356821858,High Temp. Heating Demand [PE],0.0
PE,CL,,,6.008252356821858,Rooftop PV [CL],0.0
PE,CL,,,6.008252356821858,Openfield PV [CL],0.0
PE,CL,,,6.008252356821858,Onshore wind [CL],2.290236759057157
PE,CL,,,6.008252356821858,Offshore wind [CL],0.0001433464048774
PE,CL,,,6.008252356821858,Fossil fuel powerplant [CL],0.0002484830137343
PE,CL,,,6.008252356821858,Battery storage [CL],0.0004504366350391
PE,CL,,,6.008252356821858,Electric High Temp. Heating [CL],0.1492005576277444
PE,CL,,,6.008252356821858,Electricity to Ammonia [CL],0.0091434704504043
PE,CL,,,6.008252356821858,Ammonia storage [CL],0.0125602937511379
PE,CL,,,6.008252356821858,Ammonia to electricity [CL],0.0283684068089658
PE,CL,,,6.008252356821858,Ammonia High Temp. Heating [CL],0.0009037727594279
PE,CL,,,6.008252356821858,Fossil High Temp. Heating [CL],0.2417819132763137
PE,CL,,,6.008252356821858,Electricity Demand [CL],0.0
PE,CL,,,6.008252356821858,High Temp. Heating Demand [CL],0.0
PE,CL,,,6.008252356821858,Ammonia Transport [PE-CL],0.0002056318816018
PE,CL,,,6.008252356821858,HVDC Cables  [PE-CL],1.3333304353008912
PE,CL,,,5.9486667374477085,Rooftop PV [PE],0.0
PE,CL,,,5.9486667374477085,Openfield PV [PE],0.2030441297017666
PE,CL,,,5.9486667374477085,Onshore wind [PE],0.6326034424354391
PE,CL,,,5.9486667374477085,Offshore wind [PE],6.697018574134023e-05
PE,CL,,,5.9486667374477085,Fossil fuel powerplant [PE],0.2621076479490474
PE,CL,,,5.9486667374477085,Battery storage [PE],0.1370624139254665
PE,CL,,,5.9486667374477085,Electric High Temp. Heating [PE],0.0617724090286743
PE,CL,,,5.9486667374477085,Electricity to Ammonia [PE],0.000134224678286
PE,CL,,,5.9486667374477085,Ammonia storage [PE],0.005259062727219
PE,CL,,,5.9486667374477085,Ammonia to electricity [PE],0.0179776424055972
PE,CL,,,5.9486667374477085,Ammonia High Temp. Heating [PE],0.0002338801978437
PE,CL,,,5.9486667374477085,Fossil High Temp. Heating [PE],0.4795214399468506
PE,CL,,,5.9486667374477085,Electricity Demand [PE],0.0
PE,CL,,,5.9486667374477085,High Temp. Heating Demand [PE],0.0
PE,CL,,,5.9486667374477085,Rooftop PV [CL],0.0
